main_artist,artist_names
Sebastian Yatra,Lary Over - Luis Figueroa
Sebastian Yatra,NATTI NATASHA - Daddy Yankee - Jonas Brothers
Sebastian Yatra,Dalmata
Sebastian Yatra,Reik
Sebastian Yatra,Manuel Turizo - Bele
Sebastian Yatra,Mau y Ricky
Sech,
Sech,Jhayco
Sech,Daddy Yankee
Sech,J Balvin
Sech,Darell
Sech,Nicky Jam - Ozuna - Darell - Anuel AA
Sech,Nicky Jam - Lenny Tavrez - Maluma - Farruko - Dalex - Justin Quiles
Sech,ROSALA - Daddy Yankee - J Balvin - Farruko
Sech,Ozuna
Seeb,Dagny
Sefo,
Selena Gomez,Camilo
Selena Gomez,Kid Cudi
Selena Gomez,
Selena Gomez,Rauw Alejandro
Selena Gomez,Gracie Abrams - benny blanco
Selena Gomez,6LACK
Selena Gomez,Myke Towers
Selena Gomez,Gucci Mane
Selena Gomez,benny blanco
Selena Gomez,The Maras - benny blanco
Selena Gomez,Marshmello
Semicenk,Dou Swag
Sevdaliza,Pabllo Vittar - Yseult
Sevdaliza,Villano Antillano - Tokischa
Sexyy Red,Bruno Mars
Sexyy Red,
Sfera Ebbasta,Future
Sfera Ebbasta,J Balvin
Sfera Ebbasta,Quavo
Sfera Ebbasta,
Sfera Ebbasta,Diplo
Sfera Ebbasta,DrefGold
Sfera Ebbasta,Marracash - Gu
Shablo,Sfera Ebbasta - Geolier
Shaboozey,
Shae Gill,Ali Sethi
Shakin' Stevens,
Shakira,
Shakira,Maluma
Shakira,Manuel Turizo
Shakira,Fuerza Regida
Shakira,Wyclef Jean
Shakira,Anuel AA
Shakira,Ozuna
Shakira,Nicky Jam
Shakira,Cardi B
Shakira,Rauw Alejandro
Shawn Hook,Vanessa Hudgens
Shawn Mendes,
Shawn Mendes,Julia Michaels
Shawn Mendes,Zedd
Shawn Mendes,Justin Bieber
Shawn Mendes,Camila Cabello
Shawn Mendes,Tainy
Shawn Mendes,Khalid
Sheck Wes,
Shindy,Shirin David
Shindy,
Shirin David,
Shirin David,GIMS
Shiva,Eiffel 65
Shouse,David Guetta
Shouse,
Shubh,
SiM,
Sia,Labrinth - LSD - Diplo
Sia,
Sia,David Guetta
Sia,Kendrick Lamar
Sidhu Moose Wala,
Sido,Apache 207
Sigala,Ella Eyre
Sigala,Paloma Faith
Silk City,Dua Lipa - Mark Ronson - Diplo
Silk City,Dua Lipa - Diplo - Mark Ronson
Simone Mendes,
Ski Mask The Slump God,
Ski Mask The Slump God,Juice WRLD
Skrillex,Don Toliver - Justin Bieber
Skrillex,Flowdan - Fred again..
Skrillex,Poo Bear
Sky Rompiendo,Myke Towers - Feid
Skylar Grey,Polo G - Eminem - Mozzy
Slade,
Sleep Token,
Sleepy Hallow,
Sleepy Hallow,Doechii
Sleepy Hallow,Foushe
Sleepy Hallow,347aidan
Slimane,
Slipknot,
Smiley,Drake
Smokepurpp,Lil Pump
Snakehips,M
Social House,Lil Yachty
Sofa Reyes,De La Ghetto - Jason Derulo
Sofa Reyes,Rita Ora - Anitta
Sofia Carson,
Solange,
Sophie Ellis-Bextor,
Soso Maness,PLK
Southside,Travis Scott - Future
Stan Kenton,
Stanaj,NOTD
StarBoi3,Doja Cat
Stargate,Sia - P!nk
Starley,Ryan Riback
State of Sound,
StaySolidRocky,
StaySolidRocky,Lil Uzi Vert
Stephanie Beatriz,Encanto - Cast - Olga Merediz
Stephanie Beatriz,
Stephen Sanchez,
Stephen Sanchez,Em Beihold
Steve Aoki,Lauren Jauregui
Steve Aoki,Louis Tomlinson
Steve Aoki,BTS
Steve Lacy,
Stevie Wonder,
Stormzy,
Stormzy,Burna Boy - Ed Sheeran
Stray Kids,
Stray Kids,Charlie Puth
Stromae,
Stromae,Arcane - Pomme
Studio Killers,
Sub Urban,
Sub Urban,Bella Poarch
Summer Cem,Capital Bra
Summer Cem,Luciano
Summer Walker,Usher
Summer Walker,Drake
Summer Walker,SZA
Summer Walker,Bryson Tiller
Super Yei,Towy - Sammy - Osquel - Sammy & Falsetto - Jone Quest - Beltito
SuperM,
Superstar Pride,
Surf Curse,
Surf Mesa,Emilee
Surfaces,
Swae Lee,Drake
Swedish House Mafia,The Weeknd
TAEYANG,LISA
TAEYANG,Jimin
THE ANXIETY,WILLOW - Tyler Cole
THE BOX,Mc Brinquedo - MC Cebezinho - Mc Laranjinha - MC Tuto
THE SCOTTS,Kid Cudi - Travis Scott
TINI,L-Gante
TINI,
TINI,Anitta - Becky G
TINI,Maria Becerra
TINI,La Joaqui - Steve Aoki
TINI,Sebastian Yatra
TOKYOS REVENGE,
TOMORROW X TOGETHER,
TOMORROW X TOGETHER,Anitta
TOTO,
TREASURE,
TV Girl,
TWENTY SIX,Tayson Kryss
TWICE,
TWISTED,Oliver Tree
Tai Verdes,
Tainy,Ozuna - Anuel AA
Tainy,J Balvin
Tainy,Feid - Daddy Yankee - Sech
Tainy,Bad Bunny - Julieta Venegas
Tainy,Bad Bunny
Tainy,Myke Towers - Arca - Arcngel - Jhayco - Omar Courtz
Taiu,Milo j
Takeoff,
Tame Impala,
Tanishk Bagchi,Asees Kaur - Jubin Nautiyal
Tarcsio do Acordeon,
Tarcsio do Acordeon,Marcynho Sensao
Tate McRae,
Tate McRae,The Kid LAROI
Tate McRae,Flo Milli
Tate McRae,Khalid
Tay-K,
Taylor Swift,
Taylor Swift,Kendrick Lamar
Taylor Swift,Colbie Caillat
Taylor Swift,Hayley Williams
Taylor Swift,Fall Out Boy
Taylor Swift,Ed Sheeran - Future
Taylor Swift,Ed Sheeran
Taylor Swift,Florence + The Machine
Taylor Swift,Post Malone
Taylor Swift,Chris Stapleton
Taylor Swift,Ice Spice
Taylor Swift,Shawn Mendes
Taylor Swift,Brendon Urie - Panic! At The Disco
Taylor Swift,Phoebe Bridgers
Taylor Swift,Lana Del Rey
Taylor Swift,The Chicks
Taylor Swift,Keith Urban
Taylor Swift,Gary Lightbody
Taylor Swift,Maren Morris
Taylor Swift,The National
Taylor Swift,Bon Iver
Taylor Swift,HAIM
Tears For Fears,
Teddy Swims,
Tee Grizzley,Lil Pump
Tenxi,Jemsii - Naykilla
Teto,
Thalia,Natti Natasha
The 1975,
The Academy: Segunda Misin,Justin Quiles - Myke Towers - Lenny Tavrez - Dmelo Flow - Dalex - Sech
The Beach Boys,
The Beatles,
The Carters,
The Chainsmokers,Phoebe Ryan
The Chainsmokers,
The Chainsmokers,Bebe Rexha
The Chainsmokers,Halsey
The Chainsmokers,Ty Dolla $ign - blow
The Chainsmokers,Daya
The Chainsmokers,Emily Warren
The Chainsmokers,Kygo
The Chainsmokers,Winona Oak
The Chainsmokers,Louane
The Chainsmokers,Florida Georgia Line
The Chainsmokers,ROZES
The Chainsmokers,XYL
The Chainsmokers,Drew Love
The Chainsmokers,Coldplay
The Chainsmokers,ILLENIUM - Lennon Stella
The Chainsmokers,Kelsea Ballerini
The Chainsmokers,Jhen Aiko
The Chainsmokers,5 Seconds of Summer
The Citizens of Halloween,
The Cranberries,
The Cratez,Bonez MC
The Game,Kanye West
The Goo Goo Dolls,
The Jackson 5,
The Kid LAROI,
The Kid LAROI,Juice WRLD
The Kid LAROI,Polo G - Stunna Gambino
The Kid LAROI,Justin Bieber
The Kid LAROI,Jung Kook - Central Cee
The Kid LAROI,YoungBoy Never Broke Again - Internet Money
The Kid LAROI,Miley Cyrus
The Killers,
The Lantis,
The Maras,
The Moonglows,
The Neighbourhood,
The Outfield,
The Pogues,Kirsty MacColl
The Police,
The Rare Occasions,
The Ronettes,
The Rudeboyz,Manuel Turizo - Jowell & Randy
The Script,
The Vamps,Matoma
The Walters,
The Weavers,
The Weeknd,
The Weeknd,ROSALA
The Weeknd,Ariana Grande
The Weeknd,Future
The Weeknd,The Creator - Tyler
The Weeknd,Gesaffelstein
The Weeknd,Daft Punk
The Weeknd,Lil Wayne
The Weeknd,Doja Cat
The Weeknd,Lily-Rose Depp - JENNIE
The Weeknd,Madonna - Playboi Carti
The Weeknd,Kendrick Lamar
The Weeknd,Travis Scott - Florence + The Machine
The Weeknd,A$AP Rocky - Young Thug
The Weeknd,Anitta
The Weeknd,Lana Del Rey
The Weeknd,Playboi Carti
The Weeknd,Justice
The White Stripes,
The xx,
Thiaguinho MT,JS o Mo de Ouro - Mila
Thirty Seconds To Mars,
Thomas Gold,Jillian Edwards
Thomas Rhett,Maren Morris
Thomas Rhett,
ThxSoMch,
Tiago PZK,LIT killah
Tiago PZK,Nicki Nicole - LIT killah - Maria Becerra
Tiago PZK,Ozuna
Tiago PZK,Ke Personajes
Tiago PZK,Trueno
Tinashe,
Tion Wayne,ArrDee - Buni - E1 (3x3) - Darkoo - Fivio Foreign - Bugzy Malone - ZT (3x3) - Russ Millions
Tisto,Tate McRae
Tisto,KAROL G
Tisto,Charli XCX
Tisto,Post Malone - Dzeko - Preme
Tisto,
Tisto,Bright Sparks
Tisto,Jonas Blue - Rita Ora
Tisto,Ava Max
Tito Double P,Junior H
Tito Double P,Grupo Frontera
Tito Double P,Luis R Conriquez - Joel De La P
Tito Double P,Peso Pluma
Tito Double P,
Tito Double P,Chino Pacas
Tokischa,ROSALA
Tom Grennan,
Tom Odell,
Tom Petty,
Tom Walker,
Tommy Richman,
Tones And I,
Tony Bennett,
Topic,A7S
Tory Lanez,
Tory Lanez,Quavo - Tyga
Tory Lanez,T-Pain
Tory Lanez,Gunna
Tory Lanez,Chris Brown
Tove Lo,
Train,
Travis Scott,
Travis Scott,Swae Lee - The Weeknd
Travis Scott,Beyonc
Travis Scott,Playboi Carti
Travis Scott,M.I.A. - Young Thug
Travis Scott,HVME
Travis Scott,Lil Baby - ROSALA
Travis Scott,The Weeknd - Bad Bunny
Travis Scott,Kid Cudi
Travis Scott,Westside Gunn
Travis Scott,Drake
Travis Scott,Teezo Touchdown
Travis Scott,Dave Chappelle - Yung Lean
Travis Scott,Young Thug
Travis Scott,SZA - Future
Travis Scott,James Blake - 21 Savage
Travis Scott,Rob49 - 21 Savage
Travis Scott,Lil Uzi Vert - Kanye West
Trevor Daniel,
Trevor Daniel,Selena Gomez
Treyce,
Trinidad Cardona,
Trio Vegabajeo,
Trippie Redd,
Trippie Redd,Juice WRLD
Trippie Redd,Juice WRLD - YNW Melly
Trippie Redd,DaBaby
Trippie Redd,PARTYNEXTDOOR
Trippie Redd,Lil Uzi Vert
Trippie Redd,Lil Baby - Lil Duke
Trippie Redd,Playboi Carti
Trippie Redd,Lil Durk - Polo G
Tropa do Bruxo,DJ Ws da Igrejinha - Mc Menor Thalis - Triz - SMU
Tropkillaz,J Balvin - Anitta - ZAAC
Troye Sivan,
Troye Sivan,Ariana Grande
True Damage,Thutmose - Keke Palmer - JEON SOYEON - League of Legends - Becky G - Duckwrth
Trueno,
Trueno,Taiu - TATOOL - Nicki Nicole - Bizarrap
Tulus,
Twenty One Pilots,
Twenty One Pilots,Arcane - League of Legends
Ty Dolla $ign,21 Savage
Ty Dolla $ign,FKA twigs - Skrillex - Kanye West
Ty Dolla $ign,Quavo - Gucci Mane
Ty Dolla $ign,Post Malone
Tyga,
Tyga,Nicki Minaj
Tyga,Doja Cat
Tyga,Rich The Kid - G-Eazy
Tyga,J Balvin - Chris Brown
Tyga,Santana - YG
Tyga,Offset
Tyla,Gunna - Skillibeng
Tyla,
Tyla Yaweh,Post Malone
Tyler,The Creator - Frank Ocean - Steve Lacy
Tyler,The Creator
Tyler,The Creator - Doechii
Tyler,The Creator - Anna of the North - Rex Orange County
Tyler,The Creator - Teezo Touchdown
Tyler,The Creator - Lil Wayne
Tyler,Pharrell Williams - The Creator - Lil Uzi Vert
Tyler,42 Dugg - The Creator
Tyler,Lola Young - The Creator
Tyler,The Creator - Domo Genesis
Tyler,The Creator - DAISY WORLD
Tyler,The Creator - DJ Drama
Tyler,The Creator - Fana Hues - Brent Faiyaz
Tyler,The Creator - Kali Uchis
Tyler,The Creator - Daniel Caesar
Tyler,The Creator - Sexyy Red - Lil Wayne - GloRilla
Tyler,The Creator - LaToiya Williams - Daniel Caesar
Tyler,The Creator - ScHoolboy Q - Santigold
Tyler,The Creator - Ty Dolla $ign - YoungBoy Never Broke Again
Tyler,The Creator - A$AP Rocky
UMI,V
USHER,Pitbull
USHER,Alicia Keys
USHER,Ludacris - Lil Jon
UZI,
Udo Lindenberg,Apache 207
Ufo361,
Ufo361,Future
Ufo361,CLINE
Ufo361,Luciano
Ufo361,RIN
Ufo361,RAF Camora
Ufo361,Sonus030
Ufo361,Data Luv
Ufo361,Ezhel
Ultimo,
V,
V,Bing Crosby
V,Park Hyo Shin
VIZE,Tom Gregory
VRIT,
Valentino Merlo,The La Planta
Vance Joy,
Varun Jain,Amitabh Bhattacharya - Altamash Faridi - Shadab Faridi - Sachin-Jigar
Varun Jain,Amitabh Bhattacharya - Altamash Faridi
Vedo,
Vegedream,
Veigh,Supernova Ent - Bvga Beatz - Prod Malax
Veysel,Gzuz
Vice,Jon Bellion
Vice,Skizzy Mars - Jasmine Thompson
Vicetone,Tony Igy
Victor Cibrian,
Victor Mendivil,Oscar Maydon
Victor Valverde,JR Torres
Vince Guaraldi Trio,
Vince Staples,Yugen Blakrok
Vishal Mishra,Raj Shekhar
Vishal-Shekhar,Caralisa Monteiro - Shekhar Ravjiani - Kumaar - Shilpa Rao - Vishal Dadlani
Vishal-Shekhar,Arijit Singh - Shekhar Ravjiani - Kumaar - Vishal Dadlani - Sukriti Kakar
Vulgo FK,Fepache - Pedro Lotto - MC PH - Veigh
Vundabar,
W Sound,Ovy On The Drums - Bele
W Sound,Blessd - Ovy On The Drums
WALK THE MOON,
WILLOW,
WILLOW,Travis Barker
WIU,
WOS,
Walker Hayes,
Wallows,Clairo
Wesley Safado,Os Bares Da Pisadinha
Wham!,
WhoHeem,
Why Don't We,
Why Don't We,Macklemore
Wisin,Ozuna
Wisin,Myke Towers - Los Legendarios - Jhayco - Anuel AA
Wisin,Myke Towers - Los Legendarios
Wisin,
Wisin & Yandel,Romeo Santos
Wisin & Yandel,ROSALA
Wisin & Yandel,
Wiz Khalifa,Lil Skies
Wiz Khalifa,Swae Lee
WizTheMc,bees & honey
Wizkid,Tems - Justin Bieber
Wizzard,
Wolfine,
Wolfine,Maluma
Woodkid,Arcane - League of Legends
XXXTENTACION,Matt Ox
XXXTENTACION,
XXXTENTACION,Lil Pump - Swae Lee - Maluma
XXXTENTACION,Trippie Redd
XXXTENTACION,Andrez Babii - Rio Santana - Judah
XXXTENTACION,Kanye West - Travis Barker
XXXTENTACION,Travis Barker
XXXTENTACION,Vybz Kartel - Stefflon Don - Ky-Mani Marley
XXXTENTACION,PnB Rock
XXXTENTACION,PnB Rock - Trippie Redd
XXXTENTACION,Joey Bada$$
Xam,Gustah - Bagua Records - Neo Beats
Xavi,
Xavi,Manuel Turizo
Xavi,Tony Aguirre
Xavi,Los Dareyes De La Sierra
Y2K,bbno$
YBN Nahmir,
YG,Nicki Minaj - Big Sean - 2 Chainz
YG,Tyga - Jon Z
YG Marley,
YNW Melly,9lokknine
YNW Melly,Kanye West
YNW Melly,
YNW Melly,Juice WRLD
YOASOBI,
YUNGBLUD,Halsey - Travis Barker
Yahritza Y Su Esencia,Grupo Frontera
Yahritza Y Su Esencia,
Yandel,Bad Bunny
Yandel,Wisin
Yandel,Feid
Yandel,Feid - Daddy Yankee
Years & Years,
Yeat,
Yng Lvcas,
Yng Lvcas,Peso Pluma
Yo Gotti,Nicki Minaj
Yohani,Tanishk Bagchi - Surya Ragunaathan - Jubin Nautiyal - Rashmi Virag
Young M.A,
Young Miko,
Young Miko,Feid
Young Stoner Life,Gunna - Travis Scott - Young Thug
Young Stoner Life,Gunna - Young Thug
Young Stoner Life,Gunna - Young Thug - Drake
Young Thug,Lil Baby
Young Thug,Travis Scott - Drake
Young Thug,Gunna - Young Stoner Life - Lil Baby
Young Thug,PnB Rock - Wiz Khalifa - 2 Chainz
Young Thug,Travis Scott
Young Thug,Gunna - Travis Scott
Young Thug,Gunna
Young Thug,Post Malone - A$AP Rocky
Young Thug,Drake
Young Thug,Future
Young Thug,Jaden
Young Thug,Travis Scott - J. Cole
Young Thug,Lil Uzi Vert
YoungBoy Never Broke Again,
Yung Gravy,
Yung Lean,
Yuridia,ngela Aguilar
Z Felipe,MC Mari
Z Felipe,
Z Felipe,Marcynho Sensao
Z Felipe,Mc Danny
Z Felipe,Wesley Safado - Igow
Z Neto & Cristiano,
ZAAC,Anitta - Tyga
ZAYN,Zhavia
ZAYN,
ZAYN,Sia
ZAYN,Taylor Swift
ZAYN,PARTYNEXTDOOR
ZICO,JENNIE
Zac Efron,Zendaya
Zacari,Babes Wodumo
Zacari,
Zach Bryan,
Zach Bryan,Bon Iver
Zach Bryan,The War and Treaty
Zach Bryan,Sierra Ferrell
Zach Bryan,Kacey Musgraves
Zach Bryan,Noah Kahan
Zach Bryan,The Lumineers
Zara Larsson,
Zara Larsson,Ty Dolla $ign
Zay Hilfigerrr,Zayion McCall
Zedd,Katy Perry
Zedd,Liam Payne
Zedd,Kehlani
Zedd,Elley Duh
Zedd,Alessia Cara
Zedd,Maren Morris - Grey
Zeynep Bastk,
Zion & Lennox,
Zion & Lennox,J Balvin
Ziv Zaifman,Hugh Jackman - Michelle Williams
Zoe Wees,
Zuna,SRNO - Loredana
a-ha,
aespa,
bbno$,Rich Brian
beabadoobee,
benny blanco,BTS - Snoop Dogg
benny blanco,Swae Lee - Jesse
benny blanco,Khalid - Halsey
benny blanco,Juice WRLD
benny blanco,J Balvin - Selena Gomez - Tainy
benny blanco,Calvin Harris
benny blanco,Brendon Urie - Juice WRLD
benny blanco,Vance Joy - Marshmello
blackbear,
blackbear,Gucci Mane
blackbear,Lauv
blink-182,
cakal,
cass,D-Block Europe - RAYE
d4vd,
d4vd,Arcane - League of Legends
dhruv,
dj sv,Doug Hits - Manim Vaqueiro
engo Flow,Bad Bunny
girl in red,
gnash,Olivia O'Brien
iZaak,Jhayco - Anuel AA
iann dior,Lil Baby
iigo quintero,
j-hope,
j-hope,Becky G
j-hope,YOON MIRAE - Gaeko
j-hope,Miguel
j-hope,J. Cole
juan karlos,
jxdn,
mgk,YUNGBLUD - Travis Barker
salem ilese,
sangiovanni,
siouxxie sixxsta,
sombr,
southstar,
sped up 8282,
t-low,Miksu / Macloud
thasup,
thasup,Sfera Ebbasta - Lazza
twocolors,
yung kai,
zzoilo,Aitana
