main_artist,artist_names
Sebastian Yatra,Lary Over - Luis Figueroa
Sebastian Yatra,NATTI NATASHA - Daddy Yankee - Jonas Brothers
Sebastian Yatra,Dalmata
Sebastian Yatra,Reik
Sebastian Yatra,Bele - Manuel Turizo
Sebastian Yatra,Mau y Ricky
Sech,
Sech,Jhayco
Sech,Daddy Yankee
Sech,J Balvin
Sech,Darell
Sech,Darell - Nicky Jam - Ozuna - Anuel AA
Sech,Dalex - Lenny Tavrez - Justin Quiles - Farruko - Nicky Jam - Maluma
Sech,ROSALA - Daddy Yankee - Farruko - J Balvin
Sech,Ozuna
Seeb,Dagny
Sefo,
Selena Gomez,Camilo
Selena Gomez,Kid Cudi
Selena Gomez,
Selena Gomez,Rauw Alejandro
Selena Gomez,benny blanco - Gracie Abrams
Selena Gomez,6LACK
Selena Gomez,Myke Towers
Selena Gomez,Gucci Mane
Selena Gomez,benny blanco
Selena Gomez,The Maras - benny blanco
Selena Gomez,Marshmello
Semicenk,Dou Swag
Sevdaliza,Yseult - Pabllo Vittar
Sevdaliza,Villano Antillano - Tokischa
Sexyy Red,Bruno Mars
Sexyy Red,
Sfera Ebbasta,Future
Sfera Ebbasta,J Balvin
Sfera Ebbasta,Quavo
Sfera Ebbasta,
Sfera Ebbasta,Diplo
Sfera Ebbasta,DrefGold
Sfera Ebbasta,Marracash - Gu
Shablo,Geolier - Sfera Ebbasta
Shaboozey,
Shae Gill,Ali Sethi
Shakin' Stevens,
Shakira,
Shakira,Maluma
Shakira,Manuel Turizo
Shakira,Fuerza Regida
Shakira,Wyclef Jean
Shakira,Anuel AA
Shakira,Ozuna
Shakira,Nicky Jam
Shakira,Cardi B
Shakira,Rauw Alejandro
Shawn Hook,Vanessa Hudgens
Shawn Mendes,
Shawn Mendes,Julia Michaels
Shawn Mendes,Zedd
Shawn Mendes,Justin Bieber
Shawn Mendes,Camila Cabello
Shawn Mendes,Tainy
Shawn Mendes,Khalid
Sheck Wes,
Shindy,Shirin David
Shindy,
Shirin David,
Shirin David,GIMS
Shiva,Eiffel 65
Shouse,David Guetta
Shouse,
Shubh,
SiM,
Sia,Labrinth - LSD - Diplo
Sia,
Sia,David Guetta
Sia,Kendrick Lamar
Sidhu Moose Wala,
Sido,Apache 207
Sigala,Ella Eyre
Sigala,Paloma Faith
Silk City,Mark Ronson - Dua Lipa - Diplo
Silk City,Dua Lipa - Mark Ronson - Diplo
Simone Mendes,
Ski Mask The Slump God,
Ski Mask The Slump God,Juice WRLD
Skrillex,Don Toliver - Justin Bieber
Skrillex,Flowdan - Fred again..
Skrillex,Poo Bear
Sky Rompiendo,Feid - Myke Towers
Skylar Grey,Mozzy - Eminem - Polo G
Slade,
Sleep Token,
Sleepy Hallow,
Sleepy Hallow,Doechii
Sleepy Hallow,Foushe
Sleepy Hallow,347aidan
Slimane,
Slipknot,
Smiley,Drake
Smokepurpp,Lil Pump
Snakehips,M
Social House,Lil Yachty
Sofa Reyes,De La Ghetto - Jason Derulo
Sofa Reyes,Rita Ora - Anitta
Sofia Carson,
Solange,
Sophie Ellis-Bextor,
Soso Maness,PLK
Southside,Future - Travis Scott
Stan Kenton,
Stanaj,NOTD
StarBoi3,Doja Cat
Stargate,Sia - P!nk
Starley,Ryan Riback
State of Sound,
StaySolidRocky,
StaySolidRocky,Lil Uzi Vert
Stephanie Beatriz,Olga Merediz - Encanto - Cast
Stephanie Beatriz,
Stephen Sanchez,
Stephen Sanchez,Em Beihold
Steve Aoki,Lauren Jauregui
Steve Aoki,Louis Tomlinson
Steve Aoki,BTS
Steve Lacy,
Stevie Wonder,
Stormzy,
Stormzy,Ed Sheeran - Burna Boy
Stray Kids,
Stray Kids,Charlie Puth
Stromae,
Stromae,Arcane - Pomme
Studio Killers,
Sub Urban,
Sub Urban,Bella Poarch
Summer Cem,Capital Bra
Summer Cem,Luciano
Summer Walker,Usher
Summer Walker,Drake
Summer Walker,SZA
Summer Walker,Bryson Tiller
Super Yei,Osquel - Sammy - Towy - Sammy & Falsetto - Beltito - Jone Quest
SuperM,
Superstar Pride,
Surf Curse,
Surf Mesa,Emilee
Surfaces,
Swae Lee,Drake
Swedish House Mafia,The Weeknd
TAEYANG,LISA
TAEYANG,Jimin
THE ANXIETY,Tyler Cole - WILLOW
THE BOX,MC Cebezinho - Mc Laranjinha - Mc Brinquedo - MC Tuto
THE SCOTTS,Travis Scott - Kid Cudi
TINI,L-Gante
TINI,
TINI,Anitta - Becky G
TINI,Maria Becerra
TINI,Steve Aoki - La Joaqui
TINI,Sebastian Yatra
TOKYOS REVENGE,
TOMORROW X TOGETHER,
TOMORROW X TOGETHER,Anitta
TOTO,
TREASURE,
TV Girl,
TWENTY SIX,Tayson Kryss
TWICE,
TWISTED,Oliver Tree
Tai Verdes,
Tainy,Ozuna - Anuel AA
Tainy,J Balvin
Tainy,Sech - Daddy Yankee - Feid
Tainy,Bad Bunny - Julieta Venegas
Tainy,Bad Bunny
Tainy,Omar Courtz - Arcngel - Myke Towers - Arca - Jhayco
Taiu,Milo j
Takeoff,
Tame Impala,
Tanishk Bagchi,Asees Kaur - Jubin Nautiyal
Tarcsio do Acordeon,
Tarcsio do Acordeon,Marcynho Sensao
Tate McRae,
Tate McRae,The Kid LAROI
Tate McRae,Flo Milli
Tate McRae,Khalid
Tay-K,
Taylor Swift,
Taylor Swift,Kendrick Lamar
Taylor Swift,Colbie Caillat
Taylor Swift,Hayley Williams
Taylor Swift,Fall Out Boy
Taylor Swift,Future - Ed Sheeran
Taylor Swift,Ed Sheeran
Taylor Swift,Florence + The Machine
Taylor Swift,Post Malone
Taylor Swift,Chris Stapleton
Taylor Swift,Ice Spice
Taylor Swift,Shawn Mendes
Taylor Swift,Panic! At The Disco - Brendon Urie
Taylor Swift,Phoebe Bridgers
Taylor Swift,Lana Del Rey
Taylor Swift,The Chicks
Taylor Swift,Keith Urban
Taylor Swift,Gary Lightbody
Taylor Swift,Maren Morris
Taylor Swift,The National
Taylor Swift,Bon Iver
Taylor Swift,HAIM
Tears For Fears,
Teddy Swims,
Tee Grizzley,Lil Pump
Tenxi,Naykilla - Jemsii
Teto,
Thalia,Natti Natasha
The 1975,
The Academy: Segunda Misin,Dalex - Lenny Tavrez - Justin Quiles - Myke Towers - Sech - Dmelo Flow
The Beach Boys,
The Beatles,
The Carters,
The Chainsmokers,Phoebe Ryan
The Chainsmokers,
The Chainsmokers,Bebe Rexha
The Chainsmokers,Halsey
The Chainsmokers,blow - Ty Dolla $ign
The Chainsmokers,Daya
The Chainsmokers,Emily Warren
The Chainsmokers,Kygo
The Chainsmokers,Winona Oak
The Chainsmokers,Louane
The Chainsmokers,Florida Georgia Line
The Chainsmokers,ROZES
The Chainsmokers,XYL
The Chainsmokers,Drew Love
The Chainsmokers,Coldplay
The Chainsmokers,Lennon Stella - ILLENIUM
The Chainsmokers,Kelsea Ballerini
The Chainsmokers,Jhen Aiko
The Chainsmokers,5 Seconds of Summer
The Citizens of Halloween,
The Cranberries,
The Cratez,Bonez MC
The Game,Kanye West
The Goo Goo Dolls,
The Jackson 5,
The Kid LAROI,
The Kid LAROI,Juice WRLD
The Kid LAROI,Polo G - Stunna Gambino
The Kid LAROI,Justin Bieber
The Kid LAROI,Jung Kook - Central Cee
The Kid LAROI,YoungBoy Never Broke Again - Internet Money
The Kid LAROI,Miley Cyrus
The Killers,
The Lantis,
The Maras,
The Moonglows,
The Neighbourhood,
The Outfield,
The Pogues,Kirsty MacColl
The Police,
The Rare Occasions,
The Ronettes,
The Rudeboyz,Manuel Turizo - Jowell & Randy
The Script,
The Vamps,Matoma
The Walters,
The Weavers,
The Weeknd,
The Weeknd,ROSALA
The Weeknd,Ariana Grande
The Weeknd,Future
The Weeknd,Tyler - The Creator
The Weeknd,Gesaffelstein
The Weeknd,Daft Punk
The Weeknd,Lil Wayne
The Weeknd,Doja Cat
The Weeknd,Lily-Rose Depp - JENNIE
The Weeknd,Madonna - Playboi Carti
The Weeknd,Kendrick Lamar
The Weeknd,Florence + The Machine - Travis Scott
The Weeknd,A$AP Rocky - Young Thug
The Weeknd,Anitta
The Weeknd,Lana Del Rey
The Weeknd,Playboi Carti
The Weeknd,Justice
The White Stripes,
The xx,
Thiaguinho MT,Mila - JS o Mo de Ouro
Thirty Seconds To Mars,
Thomas Gold,Jillian Edwards
Thomas Rhett,Maren Morris
Thomas Rhett,
ThxSoMch,
Tiago PZK,LIT killah
Tiago PZK,LIT killah - Maria Becerra - Nicki Nicole
Tiago PZK,Ozuna
Tiago PZK,Ke Personajes
Tiago PZK,Trueno
Tinashe,
Tion Wayne,ArrDee - Russ Millions - Buni - E1 (3x3) - Fivio Foreign - Bugzy Malone - ZT (3x3) - Darkoo
Tisto,Tate McRae
Tisto,KAROL G
Tisto,Dzeko - Preme - Post Malone
Tisto,
Tisto,Bright Sparks
Tisto,Jonas Blue - Rita Ora
Tisto,Ava Max
Tito Double P,Junior H
Tito Double P,Grupo Frontera
Tito Double P,Joel De La P - Luis R Conriquez
Tito Double P,Peso Pluma
Tito Double P,
Tito Double P,Chino Pacas
Tokischa,ROSALA
Tom Grennan,
Tom Odell,
Tom Petty,
Tom Walker,
Tommy Richman,
Tones And I,
Tony Bennett,
Topic,A7S
Tory Lanez,
Tory Lanez,Quavo - Tyga
Tory Lanez,T-Pain
Tory Lanez,Gunna
Tory Lanez,Chris Brown
Tove Lo,
Train,
Travis Scott,
Travis Scott,Swae Lee - The Weeknd
Travis Scott,Beyonc
Travis Scott,Playboi Carti
Travis Scott,M.I.A. - Young Thug
Travis Scott,HVME
Travis Scott,ROSALA - Lil Baby
Travis Scott,The Weeknd - Bad Bunny
Travis Scott,Kid Cudi
Travis Scott,Westside Gunn
Travis Scott,Drake
Travis Scott,Teezo Touchdown
Travis Scott,Dave Chappelle - Yung Lean
Travis Scott,Young Thug
Travis Scott,Future - SZA
Travis Scott,James Blake - 21 Savage
Travis Scott,Rob49 - 21 Savage
Travis Scott,Lil Uzi Vert - Kanye West
Trevor Daniel,
Trevor Daniel,Selena Gomez
Treyce,
Trinidad Cardona,
Trio Vegabajeo,
Trippie Redd,
Trippie Redd,Juice WRLD
Trippie Redd,Juice WRLD - YNW Melly
Trippie Redd,DaBaby
Trippie Redd,PARTYNEXTDOOR
Trippie Redd,Lil Uzi Vert
Trippie Redd,Lil Duke - Lil Baby
Trippie Redd,Playboi Carti
Trippie Redd,Lil Durk - Polo G
Tropa do Bruxo,SMU - DJ Ws da Igrejinha - Mc Menor Thalis - Triz
Tropkillaz,ZAAC - Anitta - J Balvin
Troye Sivan,
Troye Sivan,Ariana Grande
True Damage,Duckwrth - League of Legends - Keke Palmer - Thutmose - JEON SOYEON - Becky G
Trueno,
Trueno,Taiu - Nicki Nicole - Bizarrap - TATOOL
Tulus,
Twenty One Pilots,
Twenty One Pilots,League of Legends - Arcane
Ty Dolla $ign,21 Savage
Ty Dolla $ign,Skrillex - Kanye West - FKA twigs
Ty Dolla $ign,Gucci Mane - Quavo
Ty Dolla $ign,Post Malone
Tyga,
Tyga,Nicki Minaj
Tyga,Doja Cat
Tyga,Rich The Kid - G-Eazy
Tyga,Chris Brown - J Balvin
Tyga,Santana - YG
Tyga,Offset
Tyla,Skillibeng - Gunna
Tyla,
Tyla Yaweh,Post Malone
Tyler,Steve Lacy - Frank Ocean - The Creator
Tyler,The Creator
Tyler,Doechii - The Creator
Tyler,Rex Orange County - Anna of the North - The Creator
Tyler,Teezo Touchdown - The Creator
Tyler,Lil Wayne - The Creator
Tyler,Lil Uzi Vert - The Creator - Pharrell Williams
Tyler,42 Dugg - The Creator
Tyler,The Creator - Lola Young
Tyler,The Creator - Domo Genesis
Tyler,DAISY WORLD - The Creator
Tyler,DJ Drama - The Creator
Tyler,Brent Faiyaz - Fana Hues - The Creator
Tyler,Kali Uchis - The Creator
Tyler,Daniel Caesar - The Creator
Tyler,Sexyy Red - Lil Wayne - GloRilla - The Creator
Tyler,Daniel Caesar - LaToiya Williams - The Creator
Tyler,ScHoolboy Q - Santigold - The Creator
Tyler,YoungBoy Never Broke Again - Ty Dolla $ign - The Creator
Tyler,A$AP Rocky - The Creator
UMI,V
USHER,Pitbull
USHER,Alicia Keys
USHER,Ludacris - Lil Jon
UZI,
Udo Lindenberg,Apache 207
Ufo361,
Ufo361,Future
Ufo361,CLINE
Ufo361,Luciano
Ufo361,RIN
Ufo361,RAF Camora
Ufo361,Sonus030
Ufo361,Data Luv
Ufo361,Ezhel
Ultimo,
V,
V,Bing Crosby
V,Park Hyo Shin
VIZE,Tom Gregory
VRIT,
Valentino Merlo,The La Planta
Vance Joy,
Varun Jain,Sachin-Jigar - Altamash Faridi - Shadab Faridi - Amitabh Bhattacharya
Varun Jain,Altamash Faridi - Amitabh Bhattacharya
Vedo,
Vegedream,
Veigh,Bvga Beatz - Prod Malax - Supernova Ent
Veysel,Gzuz
Vice,Jon Bellion
Vice,Jasmine Thompson - Skizzy Mars
Vicetone,Tony Igy
Victor Cibrian,
Victor Mendivil,Oscar Maydon
Victor Valverde,JR Torres
Vince Guaraldi Trio,
Vince Staples,Yugen Blakrok
Vishal Mishra,Raj Shekhar
Vishal-Shekhar,Vishal Dadlani - Shilpa Rao - Shekhar Ravjiani - Kumaar - Caralisa Monteiro
Vishal-Shekhar,Vishal Dadlani - Sukriti Kakar - Arijit Singh - Shekhar Ravjiani - Kumaar
Vulgo FK,Veigh - MC PH - Pedro Lotto - Fepache
Vundabar,
W Sound,Bele - Ovy On The Drums
W Sound,Ovy On The Drums - Blessd
WALK THE MOON,
WILLOW,
WILLOW,Travis Barker
WIU,
WOS,
Walker Hayes,
Wallows,Clairo
Wesley Safado,Os Bares Da Pisadinha
Wham!,
WhoHeem,
Why Don't We,
Why Don't We,Macklemore
Wisin,Ozuna
Wisin,Jhayco - Los Legendarios - Anuel AA - Myke Towers
Wisin,Los Legendarios - Myke Towers
Wisin,
Wisin & Yandel,Romeo Santos
Wisin & Yandel,ROSALA
Wisin & Yandel,
Wiz Khalifa,Lil Skies
Wiz Khalifa,Swae Lee
WizTheMc,bees & honey
Wizkid,Justin Bieber - Tems
Wizzard,
Wolfine,
Wolfine,Maluma
Woodkid,League of Legends - Arcane
XXXTENTACION,Matt Ox
XXXTENTACION,
XXXTENTACION,Swae Lee - Maluma - Lil Pump
XXXTENTACION,Trippie Redd
XXXTENTACION,Andrez Babii - Rio Santana - Judah
XXXTENTACION,Kanye West - Travis Barker
XXXTENTACION,Travis Barker
XXXTENTACION,Stefflon Don - Vybz Kartel - Ky-Mani Marley
XXXTENTACION,PnB Rock
XXXTENTACION,PnB Rock - Trippie Redd
XXXTENTACION,Joey Bada$$
Xam,Bagua Records - Gustah - Neo Beats
Xavi,
Xavi,Manuel Turizo
Xavi,Tony Aguirre
Xavi,Los Dareyes De La Sierra
Y2K,bbno$
YBN Nahmir,
YG,Nicki Minaj - 2 Chainz - Big Sean
YG,Tyga - Jon Z
YG Marley,
YNW Melly,9lokknine
YNW Melly,Kanye West
YNW Melly,
YNW Melly,Juice WRLD
YOASOBI,
YUNGBLUD,Halsey - Travis Barker
Yahritza Y Su Esencia,Grupo Frontera
Yahritza Y Su Esencia,
Yandel,Bad Bunny
Yandel,Wisin
Yandel,Feid
Yandel,Daddy Yankee - Feid
Years & Years,
Yeat,
Yng Lvcas,
Yng Lvcas,Peso Pluma
Yo Gotti,Nicki Minaj
Yohani,Surya Ragunaathan - Rashmi Virag - Tanishk Bagchi - Jubin Nautiyal
Young M.A,
Young Miko,
Young Miko,Feid
Young Stoner Life,Young Thug - Gunna - Travis Scott
Young Stoner Life,Gunna - Young Thug
Young Stoner Life,Gunna - Young Thug - Drake
Young Thug,Lil Baby
Young Thug,Drake - Travis Scott
Young Thug,Gunna - Young Stoner Life - Lil Baby
Young Thug,2 Chainz - Wiz Khalifa - PnB Rock
Young Thug,Travis Scott
Young Thug,Gunna - Travis Scott
Young Thug,Gunna
Young Thug,A$AP Rocky - Post Malone
Young Thug,Drake
Young Thug,Future
Young Thug,Jaden
Young Thug,J. Cole - Travis Scott
Young Thug,Lil Uzi Vert
YoungBoy Never Broke Again,
Yung Gravy,
Yung Lean,
Yuridia,ngela Aguilar
Z Felipe,MC Mari
Z Felipe,
Z Felipe,Marcynho Sensao
Z Felipe,Mc Danny
Z Felipe,Igow - Wesley Safado
Z Neto & Cristiano,
ZAAC,Anitta - Tyga
ZAYN,Zhavia
ZAYN,
ZAYN,Sia
ZAYN,Taylor Swift
ZAYN,PARTYNEXTDOOR
ZICO,JENNIE
Zac Efron,Zendaya
Zacari,Babes Wodumo
Zacari,
Zach Bryan,
Zach Bryan,Bon Iver
Zach Bryan,The War and Treaty
Zach Bryan,Sierra Ferrell
Zach Bryan,Kacey Musgraves
Zach Bryan,Noah Kahan
Zach Bryan,The Lumineers
Zara Larsson,
Zara Larsson,Ty Dolla $ign
Zay Hilfigerrr,Zayion McCall
Zedd,Katy Perry
Zedd,Liam Payne
Zedd,Kehlani
Zedd,Elley Duh
Zedd,Alessia Cara
Zedd,Grey - Maren Morris
Zeynep Bastk,
Zion & Lennox,
Zion & Lennox,J Balvin
Ziv Zaifman,Michelle Williams - Hugh Jackman
Zoe Wees,
Zuna,Loredana - SRNO
a-ha,
aespa,
bbno$,Rich Brian
beabadoobee,
benny blanco,BTS - Snoop Dogg
benny blanco,Jesse - Swae Lee
benny blanco,Khalid - Halsey
benny blanco,Juice WRLD
benny blanco,Selena Gomez - Tainy - J Balvin
benny blanco,Calvin Harris
benny blanco,Brendon Urie - Juice WRLD
benny blanco,Marshmello - Vance Joy
blackbear,
blackbear,Gucci Mane
blackbear,Lauv
blink-182,
cakal,
cass,D-Block Europe - RAYE
d4vd,
d4vd,League of Legends - Arcane
dhruv,
dj sv,Doug Hits - Manim Vaqueiro
engo Flow,Bad Bunny
girl in red,
gnash,Olivia O'Brien
iZaak,Jhayco - Anuel AA
iann dior,Lil Baby
iigo quintero,
j-hope,
j-hope,Becky G
j-hope,Gaeko - YOON MIRAE
j-hope,Miguel
j-hope,J. Cole
juan karlos,
jxdn,
mgk,YUNGBLUD - Travis Barker
salem ilese,
sangiovanni,
siouxxie sixxsta,
sombr,
southstar,
sped up 8282,
t-low,Miksu / Macloud
thasup,
thasup,Lazza - Sfera Ebbasta
twocolors,
yung kai,
zzoilo,Aitana
