main_artist,artist_names,art_dict
Headie One,Drake,{'Headie One': ['Drake']}
Hearts & Colors,Andrelli,{'Hearts & Colors': ['Andrelli']}
Henrique & Juliano,,{'Henrique & Juliano': ['']}
Henry Freitas,Mc Th,{'Henry Freitas': ['Mc Th']}
Henry Moodie,,{'Henry Moodie': ['']}
Hippie Sabotage,,{'Hippie Sabotage': ['']}
Hotel Ugly,,{'Hotel Ugly': ['']}
Hozier,,{'Hozier': ['']}
Hugh Jackman,The Greatest Showman Ensemble - Daniel Everidge - Zendaya - Keala Settle,"{'Hugh Jackman': ['The Greatest Showman Ensemble ', ' Zendaya ', ' Daniel Everidge ', ' Keala Settle']}"
Hugh Jackman,The Greatest Showman Ensemble,{'Hugh Jackman': ['The Greatest Showman Ensemble']}
Hugh Jackman,The Greatest Showman Ensemble - Zendaya - Zac Efron - Keala Settle,"{'Hugh Jackman': ['The Greatest Showman Ensemble ', ' Zendaya ', ' Keala Settle', ' Zac Efron ']}"
Hugh Jackman,Zac Efron,{'Hugh Jackman': ['Zac Efron']}
Hugo & Guilherme,,{'Hugo & Guilherme': ['']}
Hugo & Guilherme,Marlia Mendona,{'Hugo & Guilherme': ['Marlia Mendona']}
Huncho Jack,Quavo - Travis Scott,"{'Huncho Jack': ['Quavo ', ' Travis Scott']}"
Huncho Jack,Quavo - Travis Scott - Offset,"{'Huncho Jack': [' Offset', 'Quavo ', ' Travis Scott ']}"
Huncho Jack,Quavo - Travis Scott - Takeoff,"{'Huncho Jack': ['Quavo ', ' Travis Scott ', ' Takeoff']}"
IAmChino,El Chacal - Pitbull - Yandel,"{'IAmChino': [' Pitbull ', 'El Chacal ', ' Yandel']}"
ILLIT,,{'ILLIT': ['']}
INTERWORLD,,{'INTERWORLD': ['']}
ITZY,,{'ITZY': ['']}
IU,SUGA,{'IU': ['SUGA']}
IVE,,{'IVE': ['']}
Ice Spice,Central Cee,{'Ice Spice': ['Central Cee']}
Ice Spice,,{'Ice Spice': ['']}
Ice Spice,Nicki Minaj,{'Ice Spice': ['Nicki Minaj']}
Idina Menzel,Michael Bubl,{'Idina Menzel': ['Michael Bubl']}
Idina Menzel,AURORA,{'Idina Menzel': ['AURORA']}
Idina Menzel,Evan Rachel Wood,{'Idina Menzel': ['Evan Rachel Wood']}
Iggy Azalea,Anitta,{'Iggy Azalea': ['Anitta']}
Imagine Dragons,,{'Imagine Dragons': ['']}
Imagine Dragons,JID - Arcane - League of Legends,"{'Imagine Dragons': [' League of Legends', 'JID ', ' Arcane ']}"
Imagine Dragons,Arcane - League of Legends,"{'Imagine Dragons': ['Arcane ', ' League of Legends']}"
Imanbek,BYOR,{'Imanbek': ['BYOR']}
Imogen Heap,,{'Imogen Heap': ['']}
Ingratax,,{'Ingratax': ['']}
Internet Money,Trippie Redd - Juice WRLD - Diplo,"{'Internet Money': [' Diplo', ' Juice WRLD ', 'Trippie Redd ']}"
Internet Money,Gunna - Don Toliver - Lil Uzi Vert,"{'Internet Money': [' Lil Uzi Vert', 'Gunna ', ' Don Toliver ']}"
Internet Money,Gunna - NAV - Don Toliver,"{'Internet Money': ['Gunna ', ' Don Toliver', ' NAV ']}"
Internet Money,Don Toliver - Roddy Ricch,"{'Internet Money': ['Don Toliver ', ' Roddy Ricch']}"
Internet Money,Lil Tecca - A Boogie Wit da Hoodie,"{'Internet Money': [' A Boogie Wit da Hoodie', 'Lil Tecca ']}"
Irama,,{'Irama': ['']}
Isabel LaRosa,,{'Isabel LaRosa': ['']}
Isaiah Firebrace,,{'Isaiah Firebrace': ['']}
Israel & Rodolffo,,{'Israel & Rodolffo': ['']}
Israel & Rodolffo,Ana Castela,{'Israel & Rodolffo': ['Ana Castela']}
Israel & Rodolffo,Wesley Safado,{'Israel & Rodolffo': ['Wesley Safado']}
Israel & Rodolffo,Mari Fernandez,{'Israel & Rodolffo': ['Mari Fernandez']}
ItaloBrothers,,{'ItaloBrothers': ['']}
Ivan Cornejo,,{'Ivan Cornejo': ['']}
Ivete Sangalo,LUDMILLA,{'Ivete Sangalo': ['LUDMILLA']}
J Balvin,,{'J Balvin': ['']}
J Balvin,Mr Eazi,{'J Balvin': ['Mr Eazi']}
J Balvin,Jowell & Randy,{'J Balvin': ['Jowell & Randy']}
J Balvin,Mr Eazi - Bad Bunny,"{'J Balvin': ['Mr Eazi ', ' Bad Bunny']}"
J Balvin,Bad Bunny,{'J Balvin': ['Bad Bunny']}
J Balvin,Skrillex,{'J Balvin': ['Skrillex']}
J Balvin,Jeon - Anitta,"{'J Balvin': [' Anitta', 'Jeon ']}"
J Balvin,Willy William,{'J Balvin': ['Willy William']}
J Balvin,Willy William - Beyonc,"{'J Balvin': ['Willy William ', ' Beyonc']}"
J Balvin,Zion & Lennox,{'J Balvin': ['Zion & Lennox']}
J Balvin,Khalid,{'J Balvin': ['Khalid']}
J Balvin,Nicky Jam - Crissin - Natan & Shander - KAROL G - Totoy El Frio,"{'J Balvin': [' Totoy El Frio', ' Natan & Shander ', 'Nicky Jam ', ' KAROL G ', ' Crissin ']}"
J Balvin,Maria Becerra,{'J Balvin': ['Maria Becerra']}
J Balvin,Pharrell Williams - BIA - Sky Rompiendo,"{'J Balvin': [' BIA ', 'Pharrell Williams ', ' Sky Rompiendo']}"
J Balvin,Ed Sheeran,{'J Balvin': ['Ed Sheeran']}
J Balvin,Dua Lipa - Tainy - Bad Bunny,"{'J Balvin': [' Tainy ', ' Bad Bunny', 'Dua Lipa ']}"
J Balvin,Marciano Cantero - Bad Bunny,"{'J Balvin': ['Marciano Cantero ', ' Bad Bunny']}"
J Balvin,Sech,{'J Balvin': ['Sech']}
J Balvin,Sky Rompiendo,{'J Balvin': ['Sky Rompiendo']}
J Hus,Drake,{'J Hus': ['Drake']}
J. Cole,Bas,{'J. Cole': ['Bas']}
J. Cole,,{'J. Cole': ['']}
J. Cole,kiLL edward,{'J. Cole': ['kiLL edward']}
J. Cole,Central Cee - Bas,"{'J. Cole': [' Bas', 'Central Cee ']}"
J. Cole,Ari Lennox - Young Dro - Gucci Mane,"{'J. Cole': ['Ari Lennox ', ' Young Dro ', ' Gucci Mane']}"
J. Cole,Amber Coffman - Cults,"{'J. Cole': ['Amber Coffman ', ' Cults']}"
J. Cole,6LACK - Bas,"{'J. Cole': ['6LACK ', ' Bas']}"
J. Cole,Morray - 21 Savage,"{'J. Cole': ['Morray ', ' 21 Savage']}"
J. Cole,Lil Baby,{'J. Cole': ['Lil Baby']}
J. Eskine,Alef Donk,{'J. Eskine': ['Alef Donk']}
J. Fred Coots,Bruce Springsteen,{'J. Fred Coots': ['Bruce Springsteen']}
JACKBOYS,Sheck Wes,{'JACKBOYS': ['Sheck Wes']}
JACKBOYS,Travis Scott - Pop Smoke,"{'JACKBOYS': ['Travis Scott ', ' Pop Smoke']}"
JACKBOYS,,{'JACKBOYS': ['']}
JACKBOYS,Travis Scott - Young Thug,"{'JACKBOYS': ['Travis Scott ', ' Young Thug']}"
JACKBOYS,Don Toliver - Travis Scott,"{'JACKBOYS': ['Don Toliver ', ' Travis Scott']}"
JAY-Z,Linkin Park,{'JAY-Z': ['Linkin Park']}
JC NO BEAT,DJ F7 - Silva Mc - MC Meno Dani,"{'JC NO BEAT': ['DJ F7 ', ' MC Meno Dani', ' Silva Mc ']}"
JENNIE,Childish Gambino - Kali Uchis,"{'JENNIE': ['Childish Gambino ', ' Kali Uchis']}"
JENNIE,Doechii,{'JENNIE': ['Doechii']}
JENNIE,Dua Lipa,{'JENNIE': ['Dua Lipa']}
JENNIE,Dominic Fike,{'JENNIE': ['Dominic Fike']}
JENNIE,,{'JENNIE': ['']}
JID,Baby Tate - 21 Savage,"{'JID': ['Baby Tate ', ' 21 Savage']}"
JIN,,{'JIN': ['']}
JISOO,,{'JISOO': ['']}
JP Cooper,,{'JP Cooper': ['']}
JP Saxe,Julia Michaels,{'JP Saxe': ['Julia Michaels']}
JVKE,Jimin - Charlie Puth - Fast & Furious: The Fast Saga - Muni Long,"{'JVKE': ['Jimin ', ' Charlie Puth ', ' Fast & Furious: The Fast Saga ', ' Muni Long']}"
JVKE,,{'JVKE': ['']}
Jaani,B Praak,{'Jaani': ['B Praak']}
Jack Black,,{'Jack Black': ['']}
Jack Harlow,Drake,{'Jack Harlow': ['Drake']}
Jack Harlow,,{'Jack Harlow': ['']}
Jack Harlow,Doja Cat,{'Jack Harlow': ['Doja Cat']}
Jack Harlow,Pooh Shiesty,{'Jack Harlow': ['Pooh Shiesty']}
Jack Harlow,Tory Lanez - Lil Wayne - DaBaby,"{'Jack Harlow': [' Lil Wayne ', 'Tory Lanez ', ' DaBaby']}"
Jack Harlow,Big Sean,{'Jack Harlow': ['Big Sean']}
Jain,,{'Jain': ['']}
James Arthur,,{'James Arthur': ['']}
James Arthur,Anne-Marie,"{'James Arthur': ['Marie', 'Anne']}"
James Bay,,{'James Bay': ['']}
James Blake,Travis Scott - Metro Boomin,"{'James Blake': ['Travis Scott ', ' Metro Boomin']}"
James Hersey,,{'James Hersey': ['']}
James Hype,Miggy Dela Rosa,{'James Hype': ['Miggy Dela Rosa']}
Jamie Miller,,{'Jamie Miller': ['']}
Jasleen Royal,Dulquer Salmaan - Arijit Singh,"{'Jasleen Royal': ['Dulquer Salmaan ', ' Arijit Singh']}"
Jasleen Royal,Romy - Anvita Dutt - B Praak,"{'Jasleen Royal': [' B Praak', 'Romy ', ' Anvita Dutt ']}"
Jasleen Royal,Radhikka Madan - Priya Saraiya - Aditya Sharma - Stebin Ben - Vijay Deverakonda,"{'Jasleen Royal': [' Priya Saraiya ', ' Aditya Sharma ', ' Vijay Deverakonda', ' Stebin Ben ', 'Radhikka Madan ']}"
Jason Derulo,,{'Jason Derulo': ['']}
Jason Derulo,Puri - Jhorrmountain,"{'Jason Derulo': [' Jhorrmountain', 'Puri ']}"
Jason Derulo,David Guetta - Willy William - Nicki Minaj,"{'Jason Derulo': [' Nicki Minaj', ' Willy William ', 'David Guetta ']}"
Jason Derulo,Adam Levine - Maroon 5,"{'Jason Derulo': [' Maroon 5', 'Adam Levine ']}"
Jason Derulo,Nuka,{'Jason Derulo': ['Nuka']}
Jason Derulo,Ty Dolla $ign - Nicki Minaj,"{'Jason Derulo': [' Nicki Minaj', 'Ty Dolla $ign ']}"
Jason Derulo,French Montana,{'Jason Derulo': ['French Montana']}
Jason Mraz,,{'Jason Mraz': ['']}
Jawsh 685,BTS - Jason Derulo,"{'Jawsh 685': ['BTS ', ' Jason Derulo']}"
Jawsh 685,Jason Derulo,{'Jawsh 685': ['Jason Derulo']}
Jax Jones,Madison Beer - Martin Solveig - Europa,"{'Jax Jones': [' Martin Solveig ', 'Madison Beer ', ' Europa']}"
Jax Jones,Ina Wroldsen,{'Jax Jones': ['Ina Wroldsen']}
Jax Jones,Bebe Rexha,{'Jax Jones': ['Bebe Rexha']}
Jax Jones,Stefflon Don - Demi Lovato,"{'Jax Jones': [' Demi Lovato', 'Stefflon Don ']}"
Jax Jones,MNEK,{'Jax Jones': ['MNEK']}
Jax Jones,RAYE,{'Jax Jones': ['RAYE']}
Jaxomy,Agatino Romero - Raffaella Carr,"{'Jaxomy': [' Raffaella Carr', 'Agatino Romero ']}"
Jay Rock,James Blake - Kendrick Lamar - Future,"{'Jay Rock': [' Future', 'James Blake ', ' Kendrick Lamar ']}"
Jay Wheeler,DJ Nelson - Myke Towers,"{'Jay Wheeler': ['DJ Nelson ', ' Myke Towers']}"
Jaymes Young,,{'Jaymes Young': ['']}
Jennifer Lopez,Gente De Zona,{'Jennifer Lopez': ['Gente De Zona']}
Jere Klein,Gittobeatz,{'Jere Klein': ['Gittobeatz']}
Jeremy Zucker,,{'Jeremy Zucker': ['']}
Jerry Di,,{'Jerry Di': ['']}
Jess Glynne,,{'Jess Glynne': ['']}
Jesse & Joy,Gente De Zona,{'Jesse & Joy': ['Gente De Zona']}
Jessi,,{'Jessi': ['']}
Jessica Darrow,,{'Jessica Darrow': ['']}
Jhayco,Bad Bunny,{'Jhayco': ['Bad Bunny']}
Jhayco,Feid - Sech,"{'Jhayco': [' Sech', 'Feid ']}"
Jhayco,,{'Jhayco': ['']}
Jhayco,Anuel AA,{'Jhayco': ['Anuel AA']}
Jhayco,Quevedo,{'Jhayco': ['Quevedo']}
Jhayco,J Balvin - Anuel AA,"{'Jhayco': [' Anuel AA', 'J Balvin ']}"
Jhayco,J Balvin - Bad Bunny,"{'Jhayco': [' Bad Bunny', 'J Balvin ']}"
Jhen Aiko,H.E.R.,{'Jhen Aiko': ['H.E.R.']}
Jimin,,{'Jimin': ['']}
Jimin,Sofia Carson,{'Jimin': ['Sofia Carson']}
Jimin,Loco,{'Jimin': ['Loco']}
Jimin,HA SUNG WOON,{'Jimin': ['HA SUNG WOON']}
Jin,WENDY,{'Jin': ['WENDY']}
Jin,,{'Jin': ['']}
Jnr Choi,Sam Tompkins,{'Jnr Choi': ['Sam Tompkins']}
Joakim Lundell,Arrhult,{'Joakim Lundell': ['Arrhult']}
Joel Adams,,{'Joel Adams': ['']}
Joel Corry,David Guetta - RAYE,"{'Joel Corry': [' RAYE', 'David Guetta ']}"
Joel Corry,MNEK,{'Joel Corry': ['MNEK']}
Joel Corry,Saweetie - Charli XCX - Jax Jones,"{'Joel Corry': ['Saweetie ', ' Charli XCX ', ' Jax Jones']}"
Joey Bada$$,,{'Joey Bada$$': ['']}
Joey Montana,Sebastian Yatra,{'Joey Montana': ['Sebastian Yatra']}
John Amplificado,,{'John Amplificado': ['']}
John Legend,,{'John Legend': ['']}
John Lennon,Yoko Ono,{'John Lennon': ['Yoko Ono']}
John Mayer,,{'John Mayer': ['']}
John Williams,,{'John Williams': ['']}
Joji,,{'Joji': ['']}
Joji,BENEE,{'Joji': ['BENEE']}
Joji,Diplo,{'Joji': ['Diplo']}
Joji,Lil Yachty,{'Joji': ['Lil Yachty']}
Joker Bra,VIZE,{'Joker Bra': ['VIZE']}
Jombriel,Alex Krack - Jtta,"{'Jombriel': ['Alex Krack ', ' Jtta']}"
Jombriel,Jtta - DFZM,"{'Jombriel': ['Jtta ', ' DFZM']}"
Jon Bellion,,{'Jon Bellion': ['']}
Jonas Blue,RAYE,{'Jonas Blue': ['RAYE']}
Jonas Blue,Dakota,{'Jonas Blue': ['Dakota']}
Jonas Blue,William Singe,{'Jonas Blue': ['William Singe']}
Jonas Blue,JP Cooper,{'Jonas Blue': ['JP Cooper']}
Jonas Blue,Liam Payne - Lennon Stella,"{'Jonas Blue': [' Lennon Stella', 'Liam Payne ']}"
Jonas Blue,Jack & Jack,{'Jonas Blue': ['Jack & Jack']}
Jonas Blue,Theresa Rex,{'Jonas Blue': ['Theresa Rex']}
Jonas Brothers,,{'Jonas Brothers': ['']}
Jonas Brothers,KAROL G,{'Jonas Brothers': ['KAROL G']}
Jonas Esticado,,{'Jonas Esticado': ['']}
Joo Gomes,,{'Joo Gomes': ['']}
Joo Gomes,Vitor Fernandes,{'Joo Gomes': ['Vitor Fernandes']}
Joost,,{'Joost': ['']}
Jordan Adetunji,,{'Jordan Adetunji': ['']}
Jorge & Mateus,,{'Jorge & Mateus': ['']}
Jorja Smith,Burna Boy,{'Jorja Smith': ['Burna Boy']}
Jorja Smith,,{'Jorja Smith': ['']}
Jorsshh,Fuerza Regida,{'Jorsshh': ['Fuerza Regida']}
Jos Feliciano,,{'Jos Feliciano': ['']}
Journey,,{'Journey': ['']}
Jovem Dionisio,,{'Jovem Dionisio': ['']}
Jowell & Randy,J Balvin,{'Jowell & Randy': ['J Balvin']}
Joyner Lucas,Logic,{'Joyner Lucas': ['Logic']}
Joyner Lucas,Lil Baby,{'Joyner Lucas': ['Lil Baby']}
Joyner Lucas,J. Cole,{'Joyner Lucas': ['J. Cole']}
Juan Magn,B-Case - Manuel Turizo - Snova - Belinda,"{'Juan Magn': ['Case ', ' Manuel Turizo ', ' Belinda', 'B', ' Snova ']}"
Juanfran,,{'Juanfran': ['']}
Judy Garland,,{'Judy Garland': ['']}
Juice WRLD,,{'Juice WRLD': ['']}
Juice WRLD,Young Thug,{'Juice WRLD': ['Young Thug']}
Juice WRLD,YoungBoy Never Broke Again,{'Juice WRLD': ['YoungBoy Never Broke Again']}
Juice WRLD,Marshmello,{'Juice WRLD': ['Marshmello']}
Juice WRLD,Polo G - Trippie Redd,"{'Juice WRLD': ['Polo G ', ' Trippie Redd']}"
Juice WRLD,SUGA - BTS,"{'Juice WRLD': [' BTS', 'SUGA ']}"
Juice WRLD,The Kid LAROI - Polo G - Marshmello,"{'Juice WRLD': [' Marshmello', ' Polo G ', 'The Kid LAROI ']}"
Juice WRLD,Halsey,{'Juice WRLD': ['Halsey']}
Juice WRLD,Clever - Post Malone,"{'Juice WRLD': ['Clever ', ' Post Malone']}"
Juice WRLD,benny blanco,{'Juice WRLD': ['benny blanco']}
Juice WRLD,The Kid LAROI,{'Juice WRLD': ['The Kid LAROI']}
Juice WRLD,Clever - Rvssian,"{'Juice WRLD': ['Clever ', ' Rvssian']}"
Juice WRLD,The Weeknd,{'Juice WRLD': ['The Weeknd']}
Juice WRLD,Trippie Redd,{'Juice WRLD': ['Trippie Redd']}
Juice WRLD,Justin Bieber,{'Juice WRLD': ['Justin Bieber']}
Juice WRLD,Lil Uzi Vert,{'Juice WRLD': ['Lil Uzi Vert']}
Juju,Miksu / Macloud - Loredana,"{'Juju': ['Miksu / Macloud ', ' Loredana']}"
Juju,Henning May,{'Juju': ['Henning May']}
Julia Michaels,Selena Gomez,{'Julia Michaels': ['Selena Gomez']}
Julia Michaels,,{'Julia Michaels': ['']}
Julia Michaels,Trippie Redd,{'Julia Michaels': ['Trippie Redd']}
Julia Michaels,Niall Horan,{'Julia Michaels': ['Niall Horan']}
Julin lvarez y su Norteo Banda,,{'Julin lvarez y su Norteo Banda': ['']}
Jung Kook,,{'Jung Kook': ['']}
Jung Kook,Jack Harlow,{'Jung Kook': ['Jack Harlow']}
Jung Kook,Major Lazer,{'Jung Kook': ['Major Lazer']}
Jung Kook,FIFA Sound - BTS,"{'Jung Kook': [' BTS', 'FIFA Sound ']}"
Jung Kook,DJ Snake,{'Jung Kook': ['DJ Snake']}
Jung Kook,Latto,{'Jung Kook': ['Latto']}
Jungle,,{'Jungle': ['']}
Junior H,,{'Junior H': ['']}
Junior H,Peso Pluma,{'Junior H': ['Peso Pluma']}
Junior H,Gabito Ballesteros - Peso Pluma,"{'Junior H': [' Peso Pluma', 'Gabito Ballesteros ']}"
Justin Bieber,,{'Justin Bieber': ['']}
Justin Bieber,Khalid,{'Justin Bieber': ['Khalid']}
Justin Bieber,Dominic Fike,{'Justin Bieber': ['Dominic Fike']}
Justin Bieber,Clever - Post Malone,"{'Justin Bieber': ['Clever ', ' Post Malone']}"
Justin Bieber,BloodPop,{'Justin Bieber': ['BloodPop']}
Justin Bieber,Kehlani,{'Justin Bieber': ['Kehlani']}
Justin Bieber,Chance the Rapper,{'Justin Bieber': ['Chance the Rapper']}
Justin Bieber,Don Toliver,{'Justin Bieber': ['Don Toliver']}
Justin Bieber,Quavo,{'Justin Bieber': ['Quavo']}
Justin Bieber,benny blanco,{'Justin Bieber': ['benny blanco']}
Justin Bieber,BEAM,{'Justin Bieber': ['BEAM']}
Justin Bieber,Burna Boy,{'Justin Bieber': ['Burna Boy']}
Justin Bieber,Giveon - Daniel Caesar,"{'Justin Bieber': [' Daniel Caesar', 'Giveon ']}"
Justin Bieber,TroyBoi,{'Justin Bieber': ['TroyBoi']}
Justin Bieber,Lil Dicky,{'Justin Bieber': ['Lil Dicky']}
Justin Bieber,Travis Scott,{'Justin Bieber': ['Travis Scott']}
Justin Bieber,The Kid LAROI,{'Justin Bieber': ['The Kid LAROI']}
Justin Quiles,NATTI NATASHA - Lenny Tavrez - Farruko - Zion - Dalex,"{'Justin Quiles': [' Lenny Tavrez ', ' Zion ', ' Dalex', 'NATTI NATASHA ', ' Farruko ']}"
Justin Quiles,,{'Justin Quiles': ['']}
Justin Quiles,Chimbala - Zion & Lennox,"{'Justin Quiles': ['Chimbala ', ' Zion & Lennox']}"
Justin Quiles,Zion & Lennox,{'Justin Quiles': ['Zion & Lennox']}
Justin Quiles,El Alfa - Daddy Yankee,"{'Justin Quiles': ['El Alfa ', ' Daddy Yankee']}"
Justin Timberlake,,{'Justin Timberlake': ['']}
Justin Timberlake,Chris Stapleton,{'Justin Timberlake': ['Chris Stapleton']}
Justin Wellington,Small Jam,{'Justin Wellington': ['Small Jam']}
K CAMP,,{'K CAMP': ['']}
K/DA,Jaira Burns - Seraphine - (G)I-DLE - Madison Beer - Lexie Liu - League of Legends,"{'K/DA': [' League of Legends', ' Madison Beer ', 'DLE ', ' Lexie Liu ', ' Seraphine ', ' (G)I', 'Jaira Burns ']}"
K/DA,League of Legends - (G)I-DLE - Madison Beer - Jaira Burns,"{'K/DA': ['League of Legends ', ' Madison Beer ', 'DLE ', ' Jaira Burns', ' (G)I']}"
K/DA,(G)I-DLE - Wolftyla - Bea Miller - League of Legends,"{'K/DA': [' League of Legends', ' Wolftyla ', 'DLE ', '(G)I', ' Bea Miller ']}"
KAI,,{'KAI': ['']}
KALEO,,{'KALEO': ['']}
KALIM,Ufo361,{'KALIM': ['Ufo361']}
KALUSH,,{'KALUSH': ['']}
KAROL G,Ryan Castro - J Balvin - Maluma - Ovy On The Drums - Blessd - Feid - DFZM,"{'KAROL G': [' DFZM', ' Feid ', ' Blessd ', ' Maluma ', 'Ryan Castro ', ' J Balvin ', ' Ovy On The Drums ']}"
KAROL G,,{'KAROL G': ['']}
KAROL G,Bad Bunny,{'KAROL G': ['Bad Bunny']}
KAROL G,Ovy On The Drums,{'KAROL G': ['Ovy On The Drums']}
KAROL G,Tisto,{'KAROL G': ['Tisto']}
KAROL G,Maluma,{'KAROL G': ['Maluma']}
KAROL G,Anuel AA,{'KAROL G': ['Anuel AA']}
KAROL G,Mariah Angeliq,{'KAROL G': ['Mariah Angeliq']}
KAROL G,Maldy,{'KAROL G': ['Maldy']}
KAROL G,J Balvin - Anuel AA,"{'KAROL G': [' Anuel AA', 'J Balvin ']}"
KAROL G,Carla Morrison,{'KAROL G': ['Carla Morrison']}
KAROL G,Nicky Jam - J Balvin,"{'KAROL G': ['Nicky Jam ', ' J Balvin']}"
KAROL G,Quevedo,{'KAROL G': ['Quevedo']}
KAROL G,Peso Pluma,{'KAROL G': ['Peso Pluma']}
KAROL G,Shakira,{'KAROL G': ['Shakira']}
KAROL G,Nicki Minaj,{'KAROL G': ['Nicki Minaj']}
KAROL G,Cris Mj - Ryan Castro,"{'KAROL G': ['Cris Mj ', ' Ryan Castro']}"
KAROL G,Romeo Santos,{'KAROL G': ['Romeo Santos']}
KASIMIR1441,badmmzjay - WILDBWOYS,"{'KASIMIR1441': ['badmmzjay ', ' WILDBWOYS']}"
KATSEYE,,{'KATSEYE': ['']}
KC Rebell,,{'KC Rebell': ['']}
KC Rebell,Capital Bra - Summer Cem,"{'KC Rebell': ['Capital Bra ', ' Summer Cem']}"
KC Rebell,Summer Cem,{'KC Rebell': ['Summer Cem']}
KC Rebell,RAF Camora,{'KC Rebell': ['RAF Camora']}
KC Rebell,Luciano - Summer Cem,"{'KC Rebell': ['Luciano ', ' Summer Cem']}"
KHEA,Lenny Santos,{'KHEA': ['Lenny Santos']}
KHEA,Duki - Cazzu - Bad Bunny,"{'KHEA': ['Duki ', ' Bad Bunny', ' Cazzu ']}"
KHEA,Duki,{'KHEA': ['Duki']}
KIDS SEE GHOSTS,Louis Prima,{'KIDS SEE GHOSTS': ['Louis Prima']}
KIDS SEE GHOSTS,,{'KIDS SEE GHOSTS': ['']}
KIDS SEE GHOSTS,Pusha T,{'KIDS SEE GHOSTS': ['Pusha T']}
KIDS SEE GHOSTS,Ty Dolla $ign,{'KIDS SEE GHOSTS': ['Ty Dolla $ign']}
KIDS SEE GHOSTS,Yasiin Bey,{'KIDS SEE GHOSTS': ['Yasiin Bey']}
KREAM,Clara Mae,{'KREAM': ['Clara Mae']}
KSI,S-X - Rick Ross - Lil Baby,"{'KSI': [' Rick Ross ', ' Lil Baby', 'X ']}"
KSI,,{'KSI': ['']}
KSI,Swarmz - Tion Wayne,"{'KSI': [' Tion Wayne', 'Swarmz ']}"
KSI,Lil Wayne,{'KSI': ['Lil Wayne']}
KSI,YUNGBLUD - Polo G,"{'KSI': [' Polo G', 'YUNGBLUD ']}"
KSI,Trippie Redd,{'KSI': ['Trippie Redd']}
KYLE,Kehlani,{'KYLE': ['Kehlani']}
KYLE,Lil Yachty,{'KYLE': ['Lil Yachty']}
Kaifi Khalil,,{'Kaifi Khalil': ['']}
Kaique e Felipe,Luan Pereira,{'Kaique e Felipe': ['Luan Pereira']}
Kalazh44,Capital Bra - Samra - Luciano - Nimo,"{'Kalazh44': ['Capital Bra ', ' Nimo', ' Luciano ', ' Samra ']}"
Kali,,{'Kali': ['']}
Kali Uchis,Peso Pluma,{'Kali Uchis': ['Peso Pluma']}
Kali Uchis,KAROL G,{'Kali Uchis': ['KAROL G']}
Kali Uchis,,{'Kali Uchis': ['']}
Kaliii,,{'Kaliii': ['']}
Kane Brown,Swae Lee - Khalid,"{'Kane Brown': ['Swae Lee ', ' Khalid']}"
Kane Brown,blackbear,{'Kane Brown': ['blackbear']}
Kane Brown,Lauren Alaina,{'Kane Brown': ['Lauren Alaina']}
Kanii,PR1ISVX,{'Kanii': ['PR1ISVX']}
Kanye West,,{'Kanye West': ['']}
Kanye West,Sunday Service Choir,{'Kanye West': ['Sunday Service Choir']}
Kanye West,Ant Clemons - Ty Dolla $ign,"{'Kanye West': [' Ty Dolla $ign', 'Ant Clemons ']}"
Kanye West,Dwele,{'Kanye West': ['Dwele']}
Kanye West,PARTYNEXTDOOR,{'Kanye West': ['PARTYNEXTDOOR']}
Kanye West,Fred Hammond,{'Kanye West': ['Fred Hammond']}
Kanye West,Lil Pump,{'Kanye West': ['Lil Pump']}
Kanye West,Pusha T,{'Kanye West': ['Pusha T']}
Kanye West,XXXTENTACION,{'Kanye West': ['XXXTENTACION']}
Kanye West,Clipse - Kenny G,"{'Kanye West': ['Clipse ', ' Kenny G']}"
Kanye West,Travis Scott,{'Kanye West': ['Travis Scott']}
Kanye West,Ant Clemons,{'Kanye West': ['Ant Clemons']}
Kapo,,{'Kapo': ['']}
Karan Aujla,,{'Karan Aujla': ['']}
Kate Bush,,{'Kate Bush': ['']}
Katy Perry,Migos,{'Katy Perry': ['Migos']}
Katy Perry,Skip Marley,{'Katy Perry': ['Skip Marley']}
Katy Perry,,{'Katy Perry': ['']}
Katy Perry,Juicy J,{'Katy Perry': ['Juicy J']}
Katy Perry,Nicki Minaj,{'Katy Perry': ['Nicki Minaj']}
Kawe,Mc Lele JP - Original Quality,"{'Kawe': [' Original Quality', 'Mc Lele JP ']}"
Keala Settle,The Greatest Showman Ensemble,{'Keala Settle': ['The Greatest Showman Ensemble']}
Keane,,{'Keane': ['']}
Kehlani,,{'Kehlani': ['']}
Kehlani,Ty Dolla $ign,{'Kehlani': ['Ty Dolla $ign']}
Kehlani,Justin Bieber,{'Kehlani': ['Justin Bieber']}
Kelly Clarkson,Ariana Grande,{'Kelly Clarkson': ['Ariana Grande']}
Kelly Clarkson,,{'Kelly Clarkson': ['']}
Kendrick Lamar,SZA,{'Kendrick Lamar': ['SZA']}
Kendrick Lamar,,{'Kendrick Lamar': ['']}
Kendrick Lamar,Travis Scott,{'Kendrick Lamar': ['Travis Scott']}
Kendrick Lamar,Amanda Reifer - Blxst,"{'Kendrick Lamar': ['Amanda Reifer ', ' Blxst']}"
Kendrick Lamar,Sampha,{'Kendrick Lamar': ['Sampha']}
Kendrick Lamar,Zacari,{'Kendrick Lamar': ['Zacari']}
Kendrick Lamar,Rihanna,{'Kendrick Lamar': ['Rihanna']}
